embedding_x,embedding_y
3.7436714,7.353547
-2.8257227,13.37533
11.649739,11.537264
-6.16508,2.2576754
-1.089272,-0.1747269
17.146673,0.78472084
6.2576056,-11.589724
-2.0872133,15.833159
-4.5881577,22.81157
-9.995517,20.652391
-3.9619925,23.192913
-1.9535285,22.5597
7.8713937,-4.194017
-9.166871,-4.4316893
-2.3214817,-1.9494288
-9.496236,2.842744
2.3337595,-10.554946
-2.7200384,-2.4775352
4.0305295,-0.3515863
-1.6463133,-0.2265308
-9.189065,-4.45493
3.8054276,7.435102
-4.052998,14.968294
-3.0334082,0.47259593
-13.33802,5.6016126
-1.6791792,-0.23466408
-6.5011973,22.399408
-5.274207,22.950191
-0.38043958,17.515596
-4.501508,0.036642622
-4.0996857,22.952755
-9.809968,23.83073
5.921497,18.440214
-9.929348,20.704155
-9.45875,2.807827
19.664434,0.024796769
11.641971,11.537262
3.7205324,7.2962627
-9.401585,2.7536674
-2.2338705,17.098352
-11.069467,0.9683413
4.794686,-12.594189
-11.076354,0.9604243
-0.74508655,21.924051
-7.326616,24.406725
9.242833,-8.154517
-6.450656,22.334673
11.640699,11.537612
-13.032869,-2.534298
-0.010157613,21.623531
2.4701161,19.32888
2.5226533,-6.3885074
5.6069946,-11.408579
-3.9540725,22.921713
16.233124,15.748716
-10.061893,20.581621
0.3856702,-6.089332
-9.176324,-4.429835
-0.4168871,22.168598
-13.090566,-2.4857283
-4.2711506,22.839153
-9.090262,12.719099
-9.959661,20.674017
16.15108,15.386197
4.117609,-0.42740458
5.770001,-12.432172
13.823012,-3.6784878
10.061195,25.519293
14.373705,4.2323966
-7.65085,24.472366
-3.9569597,-1.7568067
-3.9040825,-9.099678
5.674177,-12.355156
-2.7743642,1.3803695
-3.5484788,23.09106
-3.1565883,1.3987193
4.242532,-0.6743416
16.27331,4.375266
2.393246,19.741312
2.4074187,19.66614
-11.07705,0.9596634
2.5658693,19.15959
-4.7086363,22.98715
-10.0233135,20.649496
0.33419836,21.609362
-11.07707,0.95974094
5.644841,-11.388807
2.7004473,18.360945
2.7357605,1.1143407
11.99169,20.54217
6.057535,-12.689821
4.1536226,7.7751565
3.744124,7.364095
3.9300008,7.042301
-7.490325,10.689908
3.2946193,12.4907875
5.683559,14.0613
12.020584,20.570599
-4.8798776,22.912645
7.9707723,3.1638052
-4.467751,23.141188
5.7117815,14.074454
-6.646314,22.36247
-4.1221914,21.918833
-10.055061,20.58611
-4.3746195,15.302516
-4.481614,21.045881
-3.9480264,-9.053969
-1.5457848,13.886739
-6.88558,2.7898405
-7.594612,3.1947553
2.4699712,19.40202
2.1351202,-6.6535673
-3.5363178,21.80405
-6.578517,22.416592
-2.2468839,15.454401
-7.5407877,22.8408
-4.0763736,-8.702711
0.25509852,21.260544
-2.309048,15.66329
-5.8782706,22.820213
1.8072633,-6.7472787
-2.995671,13.999087
-4.1425076,22.87621
-2.9158986,23.084766
-11.077462,0.95937026
16.853045,0.32650045
-3.6728587,22.921928
17.073944,-0.02544214
-3.955431,-8.126389
-7.700378,23.997528
19.360477,1.739779
4.0238013,-0.34227008
-3.3615396,20.831522
-2.08186,1.4439466
-1.897064,13.761794
-11.077965,0.9583868
11.231603,8.903148
3.3000233,12.5006485
-3.7721086,15.825643
-4.88484,23.046833
-6.441165,22.381866
-10.055407,20.587523
-10.066671,20.575228
-10.013663,20.63503
-11.078157,0.9586118
-2.7852435,-2.55556
-3.0689828,1.4278606
6.2748,-11.611536
-9.813303,23.830057
14.08687,7.0531287
-2.7780008,1.3788233
-1.7316297,-0.18858354
-2.6358988,-2.3095844
5.1419935,-0.7681576
-9.442269,2.795201
12.465282,16.420103
4.0298386,-0.3525595
5.674061,14.071018
12.020508,20.570364
-7.66342,24.46759
5.6845055,14.063554
9.102734,8.50122
7.784278,22.961052
-8.964508,23.623465
-3.335779,20.503632
-1.9458964,22.55395
-9.031752,23.724106
17.200033,0.78996414
19.204853,1.5911646
-12.5326,10.26957
16.70615,16.247784
5.700312,14.071414
2.3583803,-6.5278773
16.441755,14.140241
-9.933805,20.697144
15.780137,15.949274
-8.201916,22.781618
-1.2247019,22.42115
-3.7421343,-2.4264662
-2.816822,-2.5833626
-3.0527258,0.3193461
-7.645993,22.89238
-7.591016,3.209596
-12.971797,-2.5767293
18.356796,0.8696096
-1.0854915,-0.17461063
2.7252934,1.1025614
3.4390035,1.393371
-3.5950558,14.696952
2.738045,1.114614
6.0270276,-12.658775
5.379818,-0.46115702
5.503942,-11.287833
-2.2220197,16.862888
4.2359595,-0.6684072
-9.968914,20.66548
-10.053846,20.587421
3.446304,1.3959852
-8.356554,22.87202
-1.4651883,15.738895
-4.673824,23.605736
7.7306905,-4.799622
-7.089101,2.3077068
-3.9564903,14.651162
1.9041334,-6.669376
-9.060959,23.731434
16.305408,4.4276824
2.3229141,-6.532167
-2.7758417,13.403102
-4.291033,15.391172
-9.115194,12.706172
7.664942,22.964394
-6.4465184,22.446
3.2159293,21.441593
-1.7052412,-0.24395204
-4.873498,22.95172
2.7353115,1.1126237
-3.5502338,22.930206
-7.4794908,24.13634
18.211443,0.8292752
-1.377758,14.077101
-3.627725,22.777458
5.6973953,14.0683
-10.07921,20.563955
-2.2646651,15.703345
-7.5020237,24.082487
0.26885226,21.70672
-3.3346217,20.505522
9.116281,8.520339
-3.6634014,-2.633094
-4.208575,15.393939
12.467556,16.42296
-1.935215,16.61973
4.0120068,-0.3416888
-3.6485286,-2.4911904
7.98051,3.1727242
-7.4828343,10.68145
11.300671,11.537523
7.9319506,3.1227922
-1.0891974,-0.17284024
5.401739,-0.555332
-4.4116163,21.14712
12.239276,20.774895
15.69128,15.864738
3.8049228,7.4581532
17.115522,0.7574862
-1.0555462,-0.14140217
19.18458,1.5673088
5.358024,17.751245
13.94713,-3.5538764
-1.5062444,19.025166
-2.2260027,17.080782
-2.944634,13.258679
16.709875,16.242418
-1.4452752,15.852539
7.6561794,22.968925
7.7299123,-4.800055
16.827856,0.35467842
-9.1051655,-4.4035926
11.59607,11.546064
10.6669235,15.118602
-12.530271,4.2489796
9.148886,8.526319
-2.0763557,15.879691
7.6419306,22.961824
15.467796,15.902681
-0.71246076,19.4278
-2.9231842,23.093191
-3.4965916,12.641507
19.740816,2.290786
-9.065913,23.728964
6.4990516,18.584105
5.254916,-0.8080281
-2.9276016,23.087763
-0.0039639017,21.684296
-6.5649095,2.3312433
4.007738,-2.972036
9.476363,-8.368155
-12.537814,10.265467
6.222978,18.211344
2.4130054,19.636555
-2.2048936,17.056902
-4.331105,15.393833
0.076445535,21.302284
0.11725063,21.381298
19.149044,1.5307899
10.674337,15.133976
6.542681,18.53823
15.481773,15.812738
4.0225406,-0.34870267
-12.538911,10.264532
5.963517,-12.5806
5.2593927,-0.81497735
-8.770248,23.683344
-2.758963,-2.5465875
5.3839808,-0.5639778
-12.538906,10.264625
-9.098428,-4.3956633
-2.0803785,1.4485418
-1.7279073,-0.27269906
-8.236152,22.80348
17.386961,0.7044161
17.996105,0.7599534
-3.0476604,1.416009
2.733381,1.1124868
-3.0071385,1.7795721
19.657074,2.197253
15.768609,15.859565
-4.2468724,15.434716
-9.093301,23.771572
-2.9272857,23.091711
9.02597,8.459256
16.443552,14.135737
3.1729228,1.2781385
2.4251425,19.611326
-2.073871,1.4424326
6.267385,-11.593051
-3.9123003,-8.109222
9.2217865,15.698252
-12.535547,10.268597
3.2312298,21.458374
19.32216,1.6908561
-3.5453172,23.005735
17.139612,0.8034422
-3.9336143,-9.050743
-3.9879231,15.4922695
-7.48999,10.689498
6.0058665,-12.630883
-0.73145074,19.436562
10.11287,25.470621
-4.1974816,-8.201109
19.701534,2.2499294
-7.641428,23.8957
1.919647,-6.6781383
18.085827,0.7990556
2.436459,19.4682
5.596508,-11.46365
-2.2926316,-1.9024599
7.728747,-4.810212
-3.544445,23.105055
-1.3745899,14.231395
3.816291,7.4468546
-3.486986,22.938517
-1.0699666,-0.14307244
-1.6346633,14.191043
-0.0050979955,21.289684
-1.6322166,-0.24486196
2.7343872,1.1122913
5.7359867,-12.387558
-3.94165,23.202648
16.726997,16.237295
-2.4651003,-0.5869936
-2.9416215,23.089214
-6.586824,2.4959717
-4.2645297,21.794628
-3.3908463,20.889786
-2.0661788,15.907348
-4.710179,23.605404
5.503501,-11.267658
11.821396,16.134546
-0.69938743,19.418116
-7.7095647,23.861755
19.884926,2.4116254
-12.543905,10.260209
6.9062667,-9.591191
7.920586,3.1037788
6.0509806,-12.6816635
-1.5335586,13.960959
3.9920154,-0.32259518
-8.646603,12.587819
3.274658,12.463826
-0.6971164,21.974735
-8.237736,22.80864
5.868761,18.4193
-1.5074252,19.024988
10.769666,15.13805
10.221184,15.4237175
7.7781353,22.996866
11.258911,8.916634
-3.572165,21.811129
5.60931,-12.2956
2.5710204,19.151901
-2.2182245,17.06997
6.4948006,18.604841
4.5391593,9.468363
-4.3909817,21.177498
-4.7122893,23.636019
3.1536534,1.2750723
-1.0181783,14.416137
12.481074,16.431316
13.890577,-3.61117
-2.646894,-2.367109
-3.9503536,-9.034263
-6.744938,2.6461504
4.01413,6.2660484
-1.4855444,22.438982
15.789368,15.857912
-4.917949,23.034233
2.5517805,-6.417349
-4.3397474,15.342919
4.028766,6.2426043
-8.115763,23.649754
-2.316643,15.643508
9.215976,-8.129741
-7.695947,22.913464
-12.573035,4.2958517
13.9721575,-3.529211
4.0230713,6.268402
4.276867,-0.56442
11.271121,8.92557
5.513096,-11.555087
-6.1392393,2.2145736
-1.332736,14.160202
-12.938442,-2.6011624
-2.075912,15.796397
14.25537,4.288957
2.3531616,-6.5431747
-4.126438,-8.3405285
7.70034,22.971357
-4.0159116,14.68297
-10.027834,20.619547
-2.2845633,-1.8930986
-0.71184987,19.42664
0.017611684,21.524874
-1.0717833,-0.1653435
17.582775,0.68032557
-12.577021,10.23045
19.490503,1.8419447
5.3409643,17.7378
7.7252154,-4.8268733
-6.14195,2.2071612
16.350906,4.8472896
4.0328307,6.2456684
-6.707328,2.4363906
4.004571,-0.33824015
-2.8015752,-1.2034936
-4.543126,21.276237
-3.9680345,-9.033289
12.044266,20.593382
9.222307,15.706906
5.5924044,14.012168
12.445716,16.40751
13.794516,-3.7073874
-1.6293472,-0.22359271
-7.5492263,3.2174776
9.276493,-8.184645
3.1882873,7.175033
18.138298,0.78664404
-0.45684224,19.001116
2.331567,-10.556201
-2.9177449,-2.6164136
-12.553249,10.25252
5.5878596,-12.26307
-2.7555473,1.3874416
-3.1007257,1.4323572
-2.7415888,-2.4811947
-2.73258,-2.4765265
4.285115,7.8362436
5.912854,18.430445
-8.27987,22.821053
8.090494,3.7474885
-3.7529387,22.090706
-2.5380826,-0.87379295
19.14717,1.5246307
-4.9765525,23.146229
-1.3792013,16.026888
9.3157835,-8.234846
11.646651,11.537896
2.5510645,19.177488
-2.2312763,17.085196
12.065745,20.613632
-3.6407373,22.75954
-4.0358267,-1.1727576
2.7186792,1.0970559
16.077682,15.318193
17.178026,0.78138494
11.656093,11.538375
5.865729,17.8643
-2.0606422,15.875156
4.2884483,2.927578
9.226308,15.68865
5.6535425,14.051088
-7.704097,24.104818
-9.8500805,23.864716
-3.956292,-9.003601
9.139971,8.52581
-1.5072715,18.989756
-3.6905262,-2.585432
19.545479,2.0496118
3.460659,1.3976408
3.7994754,6.838064
-7.876718,22.030727
-4.5297923,23.435076
-2.8190718,13.388479
19.754103,2.3051045
-3.0994005,1.4204782
7.768421,22.959064
7.4180613,23.000086
-12.559768,10.246568
-1.9244944,16.592619
8.956936,8.44197
-2.8779573,-1.2815875
-1.2134389,16.096682
-9.058212,23.721037
-3.6953552,22.74392
-9.084487,-4.391486
8.96805,8.43453
6.55177,18.155306
4.2702193,-0.82863474
3.9989734,6.24966
-2.4036138,-2.0673804
-4.724818,23.625381
8.994186,8.453207
15.759666,15.843886
-7.707303,23.807968
-1.5130256,22.448473
19.412758,1.853687
-1.4485781,14.730243
-2.215843,17.063913
-2.1374817,15.840091
14.084622,7.0501714
-2.297233,15.287728
18.115683,0.8019958
-1.5086733,18.970503
-3.5683272,21.901102
-3.970277,15.625838
-13.030449,9.854667
-13.01858,9.863283
19.659554,0.022600096
-2.9115763,-1.3048455
8.970477,8.435039
-1.5060339,18.988333
5.896679,18.086111
-1.9345982,16.594252
5.5963674,14.0276985
-8.663093,12.595204
-13.027998,9.855581
5.3746367,-11.904652
-13.018828,9.864359
3.307721,12.510191
3.2417686,21.468466
-9.058258,23.720934
5.5156493,17.849245
-2.9942842,1.7534684
-3.0379004,1.6647398
4.006285,-0.34140116
3.99552,-0.36002433
5.5750904,-12.15298
3.453254,1.3910577
-2.2123883,17.063757
10.661124,15.104796
10.252587,15.394958
6.0841837,18.520773
16.136765,15.395304
3.434925,1.3744875
7.741504,-4.8663898
-4.185535,-8.225274
12.014112,20.567482
14.238224,4.299346
-1.5133094,18.977444
3.910836,6.4806147
-3.051295,0.33851886
-1.2149854,22.549726
3.0237794,7.2301526
19.24849,1.6211705
4.2961817,7.840223
-1.8965081,16.589611
17.851809,0.7319066
-3.0742657,0.2728814
9.46396,-8.332541
3.7900743,6.828341
-3.9458013,-9.060858
-2.9625044,13.244828
9.232427,15.691876
-2.4578872,-2.1527479
2.4496539,19.435127
-6.578169,2.5158136
-0.4312368,18.958729
-0.38468504,22.136417
7.8720407,8.794259
-3.0131645,1.7804308
-1.9210774,16.582403
7.4210477,23.001661
-1.4089756,14.724325
-4.226315,-8.171278
19.654778,0.037289333
-12.915259,-2.6184614
-13.066206,9.823629
8.901237,8.401398
2.9591799,7.242225
-9.080521,-4.382345
-2.0752544,15.770876
5.95407,-12.400988
8.688572,3.6470675
-13.064015,9.82519
-4.0299606,14.920302
-1.4881117,14.55136
-7.50481,24.50683
9.210403,-8.1251335
-0.4146487,17.518078
15.461246,15.813202
5.571991,14.022947
-2.0703545,15.820078
-2.9724474,1.0620067
17.083487,0.75226563
-0.7223843,19.43657
0.1611565,21.50748
3.2469249,8.249205
5.567755,14.020769
-1.5105126,19.01794
5.9331713,17.90322
11.6125965,11.540586
-1.5167031,14.60222
5.2846007,-0.8411505
5.5378222,17.860794
-13.072723,9.81834
-13.075337,9.816444
-7.611714,3.157823
-7.030663,2.8791878
-1.5560371,22.434103
5.863423,18.412634
-2.2390132,17.090141
-13.071905,9.821256
16.37222,16.327707
-3.9221845,23.152542
2.5545897,19.187614
3.8072076,6.78788
2.5484753,-6.4205627
15.771446,15.920296
-4.1988473,-8.206394
15.451516,15.943335
-7.535881,3.219783
1.9323596,-6.6645536
2.7484083,1.1208155
-15.976367,-2.947298
-2.9113436,-1.2830205
-12.888002,-2.635161
-12.490856,4.2055073
-13.0841875,9.808711
-12.886372,-2.6360457
-1.5132214,18.978556
4.797847,-12.573304
5.341919,17.754133
14.200669,4.318561
5.343242,-0.85444605
6.1039925,18.013414
2.5237484,19.261892
14.086396,7.0525227
13.806575,-3.6950548
-1.656313,14.358374
-3.0561614,-1.1198304
-2.3170683,-0.55297333
-3.322383,-0.46456298
16.70985,16.242302
5.973142,-12.595982
-8.649269,12.612387
-3.9178221,-8.127109
-13.116372,9.781157
-4.8069916,23.06814
-3.9489129,-9.045616
-3.8985553,23.074078
-0.7142998,19.434542
10.682583,15.110737
-8.673688,12.603894
-4.3690586,21.210123
5.529323,14.007558
10.2414255,15.405894
-8.394075,12.772238
-8.664171,12.594025
12.031901,20.58083
-6.4568415,22.367498
-2.1472425,16.955545
-3.1269007,1.4574715
-7.490633,24.110743
17.043276,0.7377551
12.467952,16.410553
19.836372,2.3538587
-1.0700365,-0.16498557
16.094704,15.36637
16.693838,16.25184
3.9960296,-0.33893955
9.206707,-8.122512
-3.611484,23.124327
-0.439165,18.978783
7.7229147,-4.856075
-13.178815,9.729012
-9.030206,-4.3704867
7.7232494,-4.851445
-13.212265,9.7034
15.441919,15.916005
3.0482676,7.2407775
0.017453756,21.270124
5.327286,17.727936
-6.7445064,2.5772576
-3.089879,0.17269035
2.72217,18.444786
-7.6222997,3.158996
-4.4990406,21.018488
4.3132925,7.848977
17.252077,0.791109
-9.036003,-4.3782454
18.29239,0.85118467
-13.230526,9.688029
-12.88367,-2.637413
3.2427213,21.473803
-3.8551314,21.878954
-13.226265,9.690595
-3.9752514,-1.661198
-2.9918165,1.7794267
-1.4211768,15.667059
-1.2179661,22.55082
-1.7492042,-0.28407198
15.462414,15.932185
13.699735,-3.802533
16.44306,14.140004
-4.3068976,15.38418
-0.7400784,21.965353
3.2848885,12.488629
7.7227607,-4.850019
12.0784,20.625599
1.7900376,-6.7637453
6.024855,17.976171
-7.5390906,3.1926665
-2.4720972,-1.0882742
-3.9736445,15.59224
15.762781,15.921575
-3.7026207,22.750563
5.8993664,17.915125
5.386835,17.769691
3.853285,6.72436
-6.717103,2.4475327
12.065079,20.612843
-9.042327,-4.383443
-2.304232,-1.9230348
-0.0010172073,21.445822
-1.4950523,18.95362
3.1944568,21.41614
-3.6666493,-2.6436284
16.706451,16.231716
-6.9025164,2.8030949
5.676526,-12.112216
1.8969166,-6.6695085
4.275343,-0.8604394
3.9529874,-0.39351773
11.271119,8.926984
11.234026,11.532369
7.9574943,3.15386
0.38526958,-6.088819
15.475109,15.93432
19.646946,0.032545637
-2.6756706,15.138128
-2.5329335,15.265273
3.2384207,21.465378
3.2371395,21.464777
-1.3796054,14.083182
-4.0732756,21.980198
17.391514,0.8033837
-1.4580873,14.602738
5.4931746,13.986589
5.3936486,-0.6046114
2.3339462,-10.54127
-2.808293,1.3693736
16.73335,16.220497
-8.392903,12.766839
12.062724,20.61041
5.5185966,14.007025
-7.482419,10.682729
-8.692766,12.572822
-7.4980426,10.698731
-13.429483,9.544956
-3.8980143,-2.3198533
-2.2180586,17.064192
-6.951203,2.8372083
-7.3650193,24.470968
6.8705053,-9.626344
2.5575008,-6.4151783
16.312828,16.278557
6.446318,18.631777
-13.435478,9.535777
-4.5529346,20.95318
-2.993861,1.7776479
3.237848,21.469343
4.3113093,7.8495407
-13.4343,9.538582
-3.6456797,23.11143
-1.0098567,15.985147
-8.259192,22.819363
-2.8281593,-1.2271457
16.687223,16.216463
-2.9287038,23.090147
-3.8954065,-2.3130786
4.4653826,-0.7240426
-1.6548316,-0.22083335
5.558011,-11.322183
16.722502,16.232655
6.886361,-9.610334
-7.579771,3.2075202
4.2707133,-0.87491494
8.885385,8.427782
4.0305743,6.2590947
8.840951,8.398512
-1.6441646,-0.23687653
11.2708845,8.919788
4.2732387,-0.88580704
-2.4555042,-2.1455066
15.458907,15.895763
-13.43772,9.536359
-0.4365958,18.96109
-8.410792,12.761503
-3.9610639,15.486793
3.175356,7.1763573
-0.3956625,22.14172
-12.557427,4.2782135
-7.592516,3.2160313
-3.3866873,20.881447
4.8726754,-12.479831
0.027374983,21.832745
13.955654,-3.5456853
-3.068604,0.05196643
-3.7263505,22.984735
12.05531,20.603367
-2.7241125,-2.4380314
4.276369,-0.9187367
-6.462165,2.362323
-2.723104,-2.4750729
5.824084,18.212519
12.330198,20.856853
-9.136521,12.70262
12.444141,16.40422
3.619161,1.4857707
6.0370235,-12.657943
8.0196905,3.8372064
11.620431,11.541315
-4.48963,0.031150125
3.0803998,1.2513131
-2.7790031,-2.527899
16.85173,0.30882558
-4.0453916,21.961649
-1.4804841,13.941916
0.39486864,-6.0969043
6.0138807,-12.51782
-3.9470758,-9.048129
0.23758261,21.671473
1.9090966,-6.625439
-1.063627,-0.15983991
5.483661,13.999489
-2.2280352,17.080278
-3.9981637,21.979948
-3.0972989,1.4503846
17.094425,0.7915756
-4.4923773,21.028542
-1.8086383,-0.31794375
-3.599674,21.941172
-4.026749,-1.1869203
6.0025015,-12.626947
13.942698,-3.558696
-3.9393923,23.179329
-6.0744376,22.597757
3.9017954,6.4852695
5.3968983,-0.6045982
14.178037,4.308016
-9.325001,2.7143824
-4.4870777,0.04055948
-8.787565,23.443611
6.8720465,-9.623897
-6.232562,2.1150253
17.089994,0.7638659
3.7704048,1.6833987
3.2025554,21.432575
-0.6912318,19.42609
-0.43828794,18.966925
-7.575599,3.200793
-6.188943,2.2624872
5.469757,17.814625
-2.9982166,-1.2806377
-4.2786345,21.859793
-13.449019,9.528185
4.9162836,-12.414374
5.4079328,-0.6212381
-4.1026196,21.938532
5.4222465,-0.5961607
-0.023981186,21.196995
-1.9574159,13.739028
-13.451806,9.526153
-6.181427,2.2642968
13.758625,-3.7438164
4.329191,7.8642297
17.037998,0.7265415
5.0475082,-0.7370721
15.455988,15.925532
-3.9353576,-8.126482
8.867019,8.418424
8.8329525,8.4055605
4.330696,7.8579907
-8.650299,12.566234
5.6027007,14.035886
19.665968,2.2099762
-0.4379418,18.957129
-2.2214348,15.705978
3.7783606,1.7018822
-4.4985385,21.026505
4.078776,6.2704663
5.9965477,17.949148
6.517908,18.200045
15.502756,15.910396
6.44375,18.625843
18.363888,0.87473
-4.741031,23.641848
-2.8713078,-2.5989501
1.9113332,-6.668924
19.153894,1.5377394
-13.46802,9.518621
14.103367,7.0698037
-2.7650387,13.424506
-2.2738256,-1.8484539
7.723159,-4.86005
-13.467978,9.51846
-3.139778,1.4372376
-3.9485505,14.700045
-3.601811,21.329147
-0.7584223,19.437696
-3.1431143,1.472172
5.330392,17.725706
4.3188543,-0.7287019
3.2450805,8.269478
15.478293,15.943246
-3.880555,-2.1432338
0.3850235,-6.089202
-1.2329197,-0.17539102
16.388878,4.9252815
-12.731206,-2.727785
-6.1574707,2.2178144
16.390175,4.933906
-5.9039984,22.519297
-4.172539,21.936834
6.180369,-11.503601
3.2152736,21.436945
-8.923996,-4.3766046
-3.7011874,-2.5167572
-4.4973745,21.02606
4.0161085,6.97906
6.2631407,-11.599097
16.391062,4.936818
-13.539069,9.483308
6.024514,-12.628103
3.6206455,1.480922
3.2552962,8.293974
-3.833233,23.158266
11.247318,8.907682
1.8397524,-6.7361617
19.78836,2.3371894
18.32267,0.86103934
-3.024171,1.7283005
5.405623,-0.6154686
-4.185757,-8.197883
-2.9733331,-2.6838431
5.5947566,-11.293644
-2.2179625,17.06718
-2.763399,-1.1603968
-3.9714885,15.593991
14.155793,4.3217473
-0.7064413,19.421867
-1.1463062,-0.15570955
-8.602656,23.211979
-1.5889045,14.173507
19.661032,0.030687708
-2.3952606,15.479028
2.7769341,18.484161
-9.324346,23.806683
3.8943336,6.4908376
-13.547136,9.489413
16.395885,4.946994
-2.445817,-2.0790431
17.298317,0.72929674
3.7515454,1.6846533
-2.227093,17.078644
3.3145428,12.521128
-8.668465,12.583636
7.768835,22.944656
-7.5119624,10.714901
3.8872926,6.499398
-2.4942293,15.326478
-6.9649525,2.8407958
-2.0997949,15.703053
2.4024208,-6.5172515
3.6276557,1.4871372
-9.492477,2.840276
4.2647023,-0.9319566
-12.730045,-2.7283983
4.0338426,6.9835134
-4.1616473,-8.24027
4.2480726,6.2603173
-3.9649017,-9.003304
-13.558133,9.4864855
-2.3531387,15.526435
-1.2023566,22.549013
3.195892,21.40924
3.248827,8.265982
2.9791024,21.184343
19.866669,2.3924408
16.396793,4.9512477
-4.024387,23.104588
-9.336367,2.7122507
-2.3589563,15.529162
2.9898257,7.2301598
5.4023314,-0.63298744
-1.3995178,15.888397
4.258359,-0.98347634
16.441135,14.140489
-3.554765,22.94707
-3.75707,14.734227
-7.6710753,24.117807
-6.526441,22.358803
4.233476,6.274687
-8.3638935,22.88312
-2.491091,15.351444
-13.555344,9.487565
-6.428166,22.408709
-13.555621,9.487446
5.4328876,-0.8444834
-0.7087642,19.419096
3.2259457,21.448212
-10.064112,20.579666
-3.9618807,14.435971
6.4409313,18.624678
-4.017505,15.332369
6.498047,18.123198
-7.448048,24.165043
-3.8640492,-2.16524
19.308668,1.7105479
-6.4708924,2.4146507
-7.582322,3.1900098
-4.6405673,22.849972
17.100292,-0.09102432
5.4433794,-0.84359616
-2.1584551,13.682258
-10.064518,20.579756
8.855524,8.442451
5.5573597,-11.40067
-12.718756,-2.7297392
8.847732,8.41432
-4.0206375,14.981546
2.7077012,18.366703
3.1951396,21.400673
-4.74211,23.06335
-4.064766,-8.712561
-3.7162135,-2.4724793
14.13231,4.318187
18.37284,0.8774991
-12.698339,-2.7468524
-9.45231,2.8020203
-3.6306555,23.118313
8.785582,8.388575
16.720284,16.23775
3.180354,7.1766214
5.461759,-0.8523595
3.0246615,7.233836
-2.3484116,15.606932
-1.1495434,-0.10364172
3.8030016,1.7559915
4.2773867,-0.95366746
-2.6306634,-2.3415256
19.69156,0.0650617
-0.43369406,18.956593
-12.68976,-2.7500834
-13.60045,9.473441
-2.3691685,-2.0305529
-6.5988693,2.384528
6.048752,18.001886
11.264906,8.912714
-3.5932403,23.130915
4.3812385,7.87851
-8.821,-4.3744802
-2.7131953,-2.1802938
-1.0879129,15.930599
-3.8893998,23.15615
11.99133,20.5428
-4.2885165,15.380976
16.597094,16.12923
-13.7128525,9.4463215
-1.2786107,14.875306
4.3719635,7.86827
14.387104,4.2170367
6.73035,-9.764373
-7.5966578,3.1524837
-1.5123132,19.01632
5.9129515,-12.37442
-4.2102184,-8.185239
-2.8558898,13.33259
-8.645838,12.60575
18.323053,0.8714786
16.680387,16.233267
-12.596185,4.32465
2.3891296,-6.53118
-4.679718,23.590122
0.021363584,21.619423
-9.851436,23.844477
-12.63852,-2.7809355
8.36112,3.6655002
-1.5652437,22.370255
2.5620348,19.17027
3.807734,1.7348645
-13.749904,9.43776
-4.2016726,-8.196257
19.648764,0.04294814
4.0326014,6.9692407
19.662127,0.014747314
8.825373,8.413336
-2.8533049,-2.5785809
-7.5133653,10.716992
-3.764422,15.837962
13.732018,-3.7703831
3.7941425,6.626937
12.47262,16.435036
-7.514449,10.717323
5.44,13.991179
5.342381,13.975492
-8.372373,12.781857
-8.679616,12.589732
12.104479,20.64993
12.091837,20.638674
7.789222,22.942223
-7.7551847,23.810879
-8.833327,-4.3777976
2.327243,-6.5387955
-8.564485,12.672036
2.9874723,7.2325125
-4.192968,-8.22302
11.641044,11.536447
-7.5557895,3.2285135
2.334389,-10.558394
-3.7331786,-2.4512508
11.635935,11.535603
6.0055027,-12.630439
-6.5136757,2.4311285
-12.6284485,4.361883
-2.705241,15.117367
-3.0465932,1.6510109
-4.912964,22.878542
4.395494,7.8798127
-2.8775036,-2.5969405
-12.634415,-2.7831426
17.116652,0.7744104
-4.489925,21.035704
2.4298103,-6.5475254
-2.8514473,-1.306044
-5.5635056,22.867746
-13.846765,9.412574
7.7109566,-4.915097
-12.617892,4.3527064
-3.913903,14.819967
16.20114,15.698811
-8.186734,22.846052
18.349632,0.8642553
-1.5498271,13.876497
5.3068657,13.968866
-12.635552,4.3704643
-12.586333,-2.809673
-8.626911,12.602685
-12.573793,-2.8173127
-2.9366739,13.269842
-3.0377207,0.37583768
10.121862,25.46291
-0.698133,19.422579
-0.4360654,18.961634
-0.6865141,19.411484
-1.5093459,19.017422
-1.9838119,22.587322
-1.6565325,-0.23441234
-4.088847,21.946512
-6.672502,22.414097
5.5925517,-0.89875466
4.017521,6.962276
0.31972086,21.619608
2.9295924,-2.170597
0.32402974,21.617704
14.091183,4.3447495
-1.7199683,13.902532
4.2743235,-0.9842429
12.444219,16.422918
12.142305,20.683922
12.169176,20.709332
3.3360314,12.550601
10.225638,15.421943
14.398598,4.2121305
6.2626367,-11.5862875
5.5449862,-0.8872052
5.9339285,17.919432
10.097901,25.483425
10.782939,15.121765
-2.7990603,-2.4739153
-2.1603856,16.881971
-2.0736506,15.879748
3.8283293,6.638015
-12.680304,4.42987
-2.8479261,15.054952
-7.078496,2.2927368
6.762219,-9.732852
5.4566655,-0.67204946
-8.806559,-4.3790927
-13.905676,9.400192
-13.915227,9.397133
-1.6611627,14.400021
19.79467,2.3434842
-13.90687,9.399716
3.9261644,6.463205
0.0056848372,21.612242
